time_s,counts
3.33445,29.0
3.33915,37.0
3.3392,39.0
3.33925,36.0
3.3393,32.0
3.33935,37.0
3.3394,42.0
3.33945,31.0
3.34415,39.0
3.3442,41.0
3.34425,50.0
3.3443,45.0
3.34435,43.0
3.3444,38.0
3.34915,30.0
3.3492,38.0
3.34925,33.0
3.3493,41.0
3.34935,38.0
3.3494,34.0
3.34945,36.0
3.35415,33.0
3.3542,30.0
3.35425,43.0
3.3543,41.0
3.35435,36.0
3.3544,31.0
3.35445,32.0
3.35915,27.0
3.3592,39.0
3.35925,40.0
3.3593,32.0
3.35935,33.0
3.3594,29.0
3.35945,29.0
3.36415,42.0
3.3642,30.0
3.36425,47.0
3.3643,36.0
3.36435,31.0
3.3644,41.0
3.36445,22.0
3.36915,44.0
3.3692,43.0
3.36925,36.0
3.3693,37.0
3.36935,38.0
3.3694,33.0
3.36945,21.0
3.3741,26.0
3.37415,38.0
3.3742,31.0
3.37425,43.0
3.3743,34.0
3.37435,26.0
3.3744,30.0
3.3791,24.0
3.37915,30.0
3.3792,36.0
3.37925,39.0
3.3793,41.0
3.37935,34.0
3.3794,35.0
3.37945,25.0
3.3841,30.0
3.38415,41.0
3.3842,36.0
3.38425,39.0
3.3843,35.0
3.38435,33.0
3.3844,30.0
3.3891,27.0
3.38915,33.0
3.3892,39.0
3.38925,37.0
3.3893,35.0
3.38935,32.0
3.3894,31.0
3.38945,22.0
3.3941,33.0
3.39415,45.0
3.3942,28.0
3.39425,31.0
3.3943,39.0
3.39435,35.0
3.3944,33.0
3.3991,33.0
3.39915,35.0
3.3992,35.0
3.39925,37.0
3.3993,44.0
3.39935,41.0
3.3994,45.0
3.4041,29.0
3.40415,30.0
3.4042,51.0
3.40425,46.0
3.4043,36.0
3.40435,39.0
3.4044,34.0
3.4091,38.0
3.40915,37.0
3.4092,49.0
3.40925,35.0
3.4093,35.0
3.40935,35.0
3.4094,48.0
3.4141,34.0
3.41415,30.0
3.4142,33.0
3.41425,32.0
3.4143,27.0
3.41435,26.0
3.4144,40.0
3.4191,45.0
3.41915,26.0
3.4192,37.0
3.41925,46.0
3.4193,42.0
3.41935,37.0
3.4194,35.0
3.4241,30.0
3.42415,40.0
3.4242,38.0
3.42425,33.0
3.4243,54.0
3.42435,41.0
3.4244,33.0
3.4291,45.0
3.42915,43.0
3.4292,44.0
3.42925,44.0
3.4293,37.0
3.42935,31.0
3.4294,32.0
3.4341,32.0
3.43415,41.0
3.4342,38.0
3.43425,48.0
3.4343,35.0
3.43435,30.0
3.4344,34.0
3.4391,42.0
3.43915,43.0
3.4392,47.0
3.43925,38.0
3.4393,43.0
3.43935,37.0
3.4394,32.0
3.4441,44.0
3.44415,41.0
3.4442,45.0
3.44425,42.0
3.4443,33.0
3.44435,34.0
3.4444,29.0
3.4491,34.0
3.44915,46.0
3.4492,40.0
3.44925,48.0
3.4493,32.0
3.44935,42.0
3.4494,21.0
3.4541,31.0
3.45415,41.0
3.4542,37.0
3.45425,34.0
3.4543,32.0
3.45435,33.0
3.4544,23.0
3.4591,37.0
3.45915,35.0
3.4592,36.0
3.45925,42.0
3.4593,35.0
3.45935,28.0
3.4641,31.0
3.46415,35.0
3.4642,41.0
3.46425,40.0
3.4643,33.0
3.46435,30.0
3.4644,21.0
3.46905,25.0
3.4691,32.0
3.46915,46.0
3.4692,44.0
3.46925,31.0
3.4693,34.0
3.46935,41.0
3.4741,36.0
3.47415,49.0
3.4742,30.0
3.47425,40.0
3.4743,41.0
3.47435,36.0
3.47905,28.0
3.4791,35.0
3.47915,40.0
3.4792,41.0
3.47925,37.0
3.4793,30.0
3.47935,26.0
3.48405,34.0
3.4841,42.0
3.48415,35.0
3.4842,44.0
3.48425,35.0
3.4843,32.0
3.48435,32.0
3.48905,34.0
3.4891,42.0
3.48915,41.0
3.4892,43.0
3.48925,37.0
3.4893,30.0
3.48935,33.0
3.49405,24.0
3.4941,38.0
3.49415,44.0
3.4942,33.0
3.49425,31.0
3.4943,29.0
3.49435,23.0
3.49905,27.0
3.4991,50.0
3.49915,44.0
3.4992,43.0
3.49925,37.0
3.4993,36.0
3.49935,35.0
3.50405,38.0
3.5041,42.0
3.50415,36.0
3.5042,34.0
3.50425,30.0
3.5043,47.0
3.50435,31.0
3.50905,28.0
3.5091,38.0
3.50915,36.0
3.5092,33.0
3.50925,43.0
3.5093,41.0
3.50935,43.0
3.51405,35.0
3.5141,37.0
3.51415,37.0
3.5142,43.0
3.51425,26.0
3.5143,37.0
3.51435,42.0
3.51905,42.0
3.5191,35.0
3.51915,49.0
3.5192,43.0
3.51925,38.0
3.5193,37.0
3.51935,37.0
3.52405,44.0
3.5241,44.0
3.52415,37.0
3.5242,39.0
3.52425,27.0
3.5243,37.0
3.52435,38.0
3.52905,33.0
3.5291,38.0
3.52915,38.0
3.5292,44.0
3.52925,31.0
3.5293,48.0
3.52935,29.0
3.53405,41.0
3.5341,35.0
3.53415,37.0
3.5342,43.0
3.53425,37.0
3.5343,38.0
3.53435,31.0
3.53905,53.0
3.5391,39.0
3.53915,43.0
3.5392,48.0
3.53925,33.0
3.5393,36.0
3.53935,34.0
3.54405,27.0
3.5441,53.0
3.54415,33.0
3.5442,35.0
3.54425,28.0
3.5443,39.0
3.54435,28.0
3.54905,34.0
3.5491,40.0
3.54915,39.0
3.5492,34.0
3.54925,46.0
3.5493,32.0
3.54935,30.0
3.554,23.0
3.55405,47.0
3.5541,35.0
3.55415,30.0
3.5542,33.0
3.55425,43.0
3.5543,35.0
3.55435,25.0
3.55905,44.0
3.5591,28.0
3.55915,36.0
3.5592,32.0
3.55925,38.0
3.5593,35.0
3.55935,21.0
3.56405,38.0
3.5641,37.0
3.56415,40.0
3.5642,35.0
3.56425,32.0
3.5643,44.0
3.56435,22.0
3.569,23.0
3.56905,39.0
3.5691,39.0
3.56915,35.0
3.5692,30.0
3.56925,36.0
3.5693,38.0
3.574,30.0
3.57405,33.0
3.5741,32.0
3.57415,36.0
3.5742,32.0
3.57425,32.0
3.5743,46.0
3.579,28.0
3.57905,39.0
3.5791,42.0
3.57915,43.0
3.5792,37.0
3.57925,37.0
3.5793,39.0
3.584,31.0
3.58405,31.0
3.5841,38.0
3.58415,45.0
3.5842,40.0
3.58425,48.0
3.5843,26.0
3.589,31.0
3.58905,35.0
3.5891,47.0
3.58915,47.0
3.5892,38.0
3.58925,33.0
3.5893,45.0
3.594,33.0
3.59405,32.0
3.5941,47.0
3.59415,35.0
3.5942,39.0
3.59425,35.0
3.5943,34.0
3.599,35.0
3.59905,41.0
3.5991,53.0
3.59915,43.0
3.5992,36.0
3.59925,44.0
3.5993,42.0
3.604,42.0
3.60405,37.0
3.6041,39.0
3.60415,36.0
3.6042,37.0
3.60425,34.0
3.6043,35.0
3.609,44.0
3.60905,33.0
3.6091,34.0
3.60915,33.0
3.6092,38.0
3.60925,42.0
3.6093,39.0
3.614,38.0
3.61405,38.0
3.6141,30.0
3.61415,42.0
3.6142,40.0
3.61425,32.0
3.6143,39.0
3.619,43.0
3.61905,22.0
3.6191,27.0
3.61915,34.0
3.6192,44.0
3.61925,42.0
3.6193,21.0
3.624,39.0
3.62405,34.0
3.6241,38.0
3.62415,35.0
3.6242,38.0
3.62425,33.0
3.6243,33.0
3.629,44.0
3.62905,42.0
3.6291,31.0
3.62915,32.0
3.6292,35.0
3.62925,34.0
3.6293,33.0
3.634,34.0
3.63405,48.0
3.6341,27.0
3.63415,37.0
3.6342,29.0
3.63425,34.0
3.6343,24.0
3.639,45.0
3.63905,38.0
3.6391,39.0
3.63915,34.0
3.6392,36.0
3.63925,35.0
3.644,35.0
3.64405,36.0
3.6441,37.0
3.64415,37.0
3.6442,37.0
3.64425,36.0
3.6443,24.0
3.649,32.0
3.64905,35.0
3.6491,39.0
3.64915,32.0
3.6492,39.0
3.64925,40.0
3.654,38.0
3.65405,36.0
3.6541,45.0
3.65415,49.0
3.6542,39.0
3.65425,38.0
3.6543,24.0
3.65895,23.0
3.659,34.0
3.65905,36.0
3.6591,42.0
3.65915,44.0
3.6592,45.0
3.65925,41.0
3.6593,25.0
3.66395,28.0
3.664,36.0
3.66405,41.0
3.6641,36.0
3.66415,40.0
3.6642,34.0
3.66425,37.0
3.6643,22.0
3.66895,25.0
3.669,38.0
3.66905,37.0
3.6691,33.0
3.66915,41.0
3.6692,39.0
3.66925,37.0
3.67395,39.0
3.674,32.0
3.67405,31.0
3.6741,34.0
3.67415,34.0
3.6742,41.0
3.67425,34.0
3.67895,29.0
3.679,34.0
3.67905,37.0
3.6791,38.0
3.67915,36.0
3.6792,35.0
3.67925,31.0
3.68395,26.0
3.684,39.0
3.68405,33.0
3.6841,32.0
3.68415,38.0
3.6842,30.0
3.68425,32.0
3.68895,39.0
3.689,31.0
3.68905,40.0
3.6891,44.0
3.68915,37.0
3.6892,34.0
3.68925,39.0
3.69395,24.0
3.694,43.0
3.69405,40.0
3.6941,38.0
3.69415,32.0
3.6942,42.0
3.69425,35.0
3.69895,43.0
3.699,32.0
3.69905,41.0
3.6991,35.0
3.69915,39.0
3.6992,34.0
3.69925,41.0
3.70395,34.0
3.704,30.0
3.70405,41.0
3.7041,48.0
3.70415,43.0
3.7042,39.0
3.70425,40.0
3.70895,36.0
3.709,35.0
3.70905,29.0
3.7091,36.0
3.70915,38.0
3.7092,36.0
3.70925,30.0
3.71395,43.0
3.714,34.0
3.71405,36.0
3.7141,32.0
3.71415,41.0
3.7142,29.0
3.71425,36.0
3.71895,37.0
3.719,33.0
3.71905,40.0
3.7191,38.0
3.71915,42.0
3.7192,36.0
3.71925,27.0
3.72395,45.0
3.724,42.0
3.72405,35.0
3.7241,40.0
3.72415,29.0
3.7242,39.0
3.72425,41.0
3.72895,38.0
3.729,37.0
3.72905,45.0
3.7291,41.0
3.72915,37.0
3.7292,29.0
3.72925,22.0
3.7339,24.0
3.73395,43.0
3.734,36.0
3.73405,37.0
3.7341,36.0
3.73415,52.0
3.7342,37.0
3.73425,30.0
3.73895,39.0
3.739,38.0
3.73905,25.0
3.7391,54.0
3.73915,43.0
3.7392,42.0
3.73925,26.0
3.74395,49.0
3.744,44.0
3.74405,41.0
3.7441,40.0
3.74415,32.0
3.7442,42.0
3.74425,24.0
3.74895,29.0
3.749,34.0
3.74905,46.0
3.7491,34.0
3.74915,38.0
3.7492,40.0
3.74925,23.0
3.75395,31.0
3.754,33.0
3.75405,37.0
3.7541,41.0
3.75415,40.0
3.7542,41.0
3.75425,25.0
3.7589,31.0
3.75895,43.0
3.759,40.0
3.75905,38.0
3.7591,46.0
3.75915,39.0
3.7592,36.0
3.7639,35.0
3.76395,38.0
3.764,39.0
3.76405,33.0
3.7641,19.0
3.76415,39.0
3.7642,32.0
3.7689,22.0
3.76895,28.0
3.769,31.0
3.76905,35.0
3.7691,46.0
3.76915,44.0
3.7692,29.0
3.77395,40.0
3.774,36.0
3.77405,43.0
3.7741,36.0
3.77415,36.0
3.7742,29.0
3.7789,38.0
3.77895,21.0
3.779,40.0
3.77905,39.0
3.7791,41.0
3.77915,29.0
3.7792,39.0
3.7839,27.0
3.78395,32.0
3.784,41.0
3.78405,38.0
3.7841,30.0
3.78415,32.0
3.7842,38.0
3.7889,38.0
3.78895,45.0
3.789,45.0
3.78905,36.0
3.7891,45.0
3.78915,33.0
3.7892,26.0
3.7939,35.0
3.79395,43.0
3.794,28.0
3.79405,34.0
3.7941,48.0
3.79415,33.0
3.7942,44.0
3.7989,49.0
3.79895,38.0
3.799,35.0
3.79905,35.0
3.7991,36.0
3.79915,30.0
3.7992,42.0
3.8039,25.0
3.80395,38.0
3.804,37.0
3.80405,39.0
3.8041,37.0
3.80415,51.0
3.8042,35.0
3.8089,39.0
3.80895,33.0
3.809,35.0
3.80905,41.0
3.8091,38.0
3.80915,31.0
3.8092,29.0
3.8139,26.0
3.81395,39.0
3.814,46.0
3.81405,41.0
3.8141,35.0
3.81415,36.0
3.8142,32.0
3.8189,35.0
3.81895,42.0
3.819,29.0
3.81905,34.0
3.8191,36.0
3.81915,43.0
3.8192,35.0
3.8239,36.0
3.82395,27.0
3.824,38.0
3.82405,40.0
3.8241,24.0
3.82415,36.0
3.8242,29.0
3.8289,47.0
3.82895,41.0
3.829,33.0
3.82905,32.0
3.8291,36.0
3.82915,32.0
3.8292,30.0
3.8339,31.0
3.83395,37.0
3.834,34.0
3.83405,48.0
3.8341,43.0
3.83415,47.0
3.8342,26.0
3.8389,47.0
3.83895,22.0
3.839,38.0
3.83905,48.0
3.8391,43.0
3.83915,29.0
3.8392,26.0
3.8439,45.0
3.84395,44.0
3.844,47.0
3.84405,33.0
3.8441,42.0
3.84415,43.0
3.8442,26.0
3.84885,28.0
3.8489,30.0
3.84895,42.0
3.849,38.0
3.84905,34.0
3.8491,59.0
3.84915,37.0
3.85385,22.0
3.8539,43.0
3.85395,39.0
3.854,40.0
3.85405,41.0
3.8541,37.0
3.85415,26.0
3.8542,23.0
3.8589,41.0
3.85895,34.0
3.859,39.0
3.85905,36.0
3.8591,43.0
3.85915,35.0
3.86385,32.0
3.8639,32.0
3.86395,43.0
3.864,41.0
3.86405,38.0
3.8641,41.0
3.86415,35.0
3.86885,34.0
3.8689,41.0
3.86895,35.0
3.869,26.0
3.86905,43.0
3.8691,43.0
3.86915,51.0
3.87385,30.0
3.8739,32.0
3.87395,42.0
3.874,43.0
3.87405,34.0
3.8741,48.0
3.87415,50.0
3.87885,38.0
3.8789,45.0
3.87895,45.0
3.879,32.0
3.87905,43.0
3.8791,30.0
3.87915,33.0
3.88385,34.0
3.8839,43.0
3.88395,36.0
3.884,27.0
3.88405,48.0
3.8841,29.0
3.88415,40.0
3.88885,32.0
3.8889,39.0
3.88895,38.0
3.889,49.0
3.88905,38.0
3.8891,33.0
3.88915,48.0
3.89385,35.0
3.8939,21.0
3.89395,38.0
3.894,34.0
3.89405,36.0
3.8941,42.0
3.89415,46.0
3.89885,38.0
3.8989,32.0
3.89895,36.0
3.899,32.0
3.89905,41.0
3.8991,32.0
3.89915,31.0
3.90385,29.0
3.9039,41.0
3.90395,50.0
3.904,23.0
3.90405,40.0
3.9041,26.0
3.90415,37.0
3.90885,39.0
3.9089,42.0
3.90895,41.0
3.909,40.0
3.90905,31.0
3.9091,30.0
3.90915,24.0
3.91385,37.0
3.9139,22.0
3.91395,40.0
3.914,38.0
3.91405,37.0
3.9141,34.0
3.91415,27.0
3.9188,21.0
3.91885,35.0
3.9189,41.0
3.91895,40.0
3.919,38.0
3.91905,32.0
3.9191,29.0
3.91915,26.0
3.92385,50.0
3.9239,25.0
3.92395,42.0
3.924,46.0
3.92405,30.0
3.9241,33.0
3.92415,34.0
3.92885,31.0
3.9289,32.0
3.92895,37.0
3.929,43.0
3.92905,38.0
3.9291,47.0
3.92915,27.0
3.93385,27.0
3.9339,41.0
3.93395,35.0
3.934,32.0
3.93405,41.0
3.9341,42.0
3.93415,26.0
3.9388,22.0
3.93885,41.0
3.9389,37.0
3.93895,47.0
3.939,44.0
3.93905,40.0
3.9391,41.0
3.93915,27.0
3.9438,23.0
3.94385,32.0
3.9439,36.0
3.94395,49.0
3.944,44.0
3.94405,41.0
3.9441,31.0
3.94415,22.0
3.94885,36.0
3.9489,35.0
3.94895,36.0
3.949,42.0
3.94905,34.0
3.9491,37.0
3.9538,24.0
3.95385,27.0
3.9539,45.0
3.95395,45.0
3.954,34.0
3.95405,47.0
3.9541,32.0
3.9588,26.0
3.95885,41.0
3.9589,33.0
3.95895,36.0
3.959,31.0
3.95905,45.0
3.9591,36.0
3.9638,24.0
3.96385,34.0
3.9639,34.0
3.96395,45.0
3.964,39.0
3.96405,45.0
3.9641,38.0
3.9688,38.0
3.96885,45.0
3.9689,34.0
3.96895,36.0
3.969,31.0
3.96905,43.0
3.9691,34.0
3.9738,28.0
3.97385,26.0
3.9739,36.0
3.97395,47.0
3.974,34.0
3.97405,42.0
3.9741,32.0
3.9788,38.0
3.97885,25.0
3.9789,34.0
3.97895,31.0
3.979,28.0
3.97905,45.0
3.9791,36.0
3.9838,31.0
3.98385,37.0
3.9839,28.0
3.98395,38.0
3.984,34.0
3.98405,56.0
3.9841,35.0
3.9888,43.0
3.98885,48.0
3.9889,38.0
3.98895,36.0
3.989,34.0
3.98905,27.0
3.9891,42.0
3.9938,42.0
3.99385,37.0
3.9939,35.0
3.99395,36.0
3.994,39.0
3.99405,35.0
3.9941,33.0
3.9988,42.0
3.99885,51.0
3.9989,35.0
3.99895,36.0
3.999,43.0
3.99905,36.0
3.9991,32.0
4.0038,35.0
4.00385,30.0
4.0039,33.0
4.00395,38.0
4.004,33.0
4.00405,37.0
4.0041,27.0
4.0088,43.0
4.00885,39.0
4.0089,40.0
4.00895,29.0
4.009,37.0
4.00905,36.0
4.0091,26.0
4.0138,37.0
4.01385,35.0
4.0139,47.0
4.01395,36.0
4.014,39.0
4.01405,34.0
4.0141,24.0
4.01875,24.0
4.0188,37.0
4.01885,38.0
4.0189,43.0
4.01895,29.0
4.019,39.0
4.01905,33.0
4.0191,23.0
4.0238,27.0
4.02385,38.0
4.0239,43.0
4.02395,43.0
4.024,31.0
4.02405,45.0
4.02875,24.0
4.0288,42.0
4.02885,45.0
4.0289,30.0
4.02895,30.0
4.029,35.0
4.02905,36.0
4.0291,27.0
4.0338,33.0
4.03385,43.0
4.0339,36.0
4.03395,44.0
4.034,39.0
4.03405,41.0
4.03875,24.0
4.0388,27.0
4.03885,37.0
4.0389,35.0
4.03895,37.0
4.039,34.0
4.03905,36.0
4.0391,24.0
4.04375,23.0
4.0438,41.0
4.04385,42.0
4.0439,32.0
4.04395,37.0
4.044,35.0
4.04405,32.0
4.04875,29.0
4.0488,30.0
4.04885,41.0
4.0489,53.0
4.04895,43.0
4.049,39.0
4.04905,39.0
4.05375,32.0
4.0538,36.0
4.05385,33.0
4.0539,39.0
4.05395,36.0
4.054,43.0
4.05405,31.0
4.05875,27.0
4.0588,42.0
4.05885,34.0
4.0589,25.0
4.05895,40.0
4.059,31.0
4.05905,43.0
4.06375,30.0
4.0638,34.0
4.06385,46.0
4.0639,37.0
4.06395,34.0
4.064,44.0
4.06405,36.0
4.06875,30.0
4.0688,38.0
4.06885,26.0
4.0689,31.0
4.06895,34.0
4.069,36.0
4.06905,44.0
4.07375,31.0
4.0738,30.0
4.07385,44.0
4.0739,39.0
4.07395,29.0
4.074,42.0
4.07405,43.0
4.07875,32.0
4.0788,27.0
4.07885,43.0
4.0789,31.0
4.07895,42.0
4.079,43.0
4.07905,33.0
4.08375,44.0
4.0838,41.0
4.08385,34.0
4.0839,38.0
4.08395,35.0
4.084,30.0
4.08405,35.0
4.08875,27.0
4.0888,40.0
4.08885,43.0
4.0889,40.0
4.08895,33.0
4.089,41.0
4.08905,32.0
4.09375,37.0
4.0938,39.0
4.09385,37.0
4.0939,43.0
4.09395,37.0
4.094,37.0
4.09405,39.0
4.09875,45.0
4.0988,37.0
4.09885,36.0
4.0989,38.0
4.09895,41.0
4.099,33.0
4.09905,22.0
4.10375,37.0
4.1038,36.0
4.10385,35.0
4.1039,42.0
4.10395,44.0
4.104,33.0
4.10405,27.0
4.1087,21.0
4.10875,25.0
4.1088,43.0
4.10885,36.0
4.1089,27.0
4.10895,39.0
4.109,26.0
4.10905,21.0
4.11375,32.0
4.1138,37.0
4.11385,42.0
4.1139,31.0
4.11395,46.0
4.114,41.0
4.11405,26.0
4.11875,39.0
4.1188,35.0
4.11885,44.0
4.1189,36.0
4.11895,42.0
4.119,39.0
4.11905,27.0
4.12375,36.0
4.1238,39.0
4.12385,33.0
4.1239,36.0
4.12395,36.0
4.124,34.0
4.12405,27.0
4.1287,23.0
4.12875,37.0
4.1288,36.0
4.12885,38.0
4.1289,37.0
4.12895,36.0
4.129,42.0
4.12905,29.0
4.1337,28.0
4.13375,43.0
4.1338,42.0
4.13385,36.0
4.1339,32.0
4.13395,33.0
4.134,44.0
4.1387,34.0
4.13875,38.0
4.1388,49.0
4.13885,41.0
4.1389,41.0
4.13895,43.0
4.139,43.0
4.1437,25.0
4.14375,35.0
4.1438,37.0
4.14385,26.0
4.1439,52.0
4.14395,27.0
4.144,41.0
4.1487,26.0
4.14875,34.0
4.1488,46.0
4.14885,33.0
4.1489,41.0
4.14895,39.0
4.149,35.0
4.1537,30.0
4.15375,40.0
4.1538,39.0
4.15385,33.0
4.1539,37.0
4.15395,38.0
4.154,39.0
4.1587,28.0
4.15875,33.0
4.1588,45.0
4.15885,34.0
4.1589,42.0
4.15895,39.0
4.159,46.0
4.1637,37.0
4.16375,33.0
4.1638,42.0
4.16385,32.0
4.1639,29.0
4.16395,47.0
4.164,32.0
4.1687,48.0
4.16875,27.0
4.1688,41.0
4.16885,42.0
4.1689,34.0
4.16895,43.0
4.169,46.0
4.1737,38.0
4.17375,39.0
4.1738,46.0
4.17385,31.0
4.1739,36.0
4.17395,40.0
4.174,44.0
4.1787,40.0
4.17875,36.0
4.1788,39.0
4.17885,37.0
4.1789,26.0
4.17895,33.0
4.179,27.0
4.1837,35.0
4.18375,38.0
4.1838,35.0
4.18385,34.0
4.1839,39.0
4.18395,32.0
4.184,33.0
4.1887,31.0
4.18875,42.0
4.1888,34.0
4.18885,43.0
4.1889,51.0
4.18895,38.0
4.189,35.0
4.1937,39.0
4.19375,40.0
4.1938,36.0
4.19385,40.0
4.1939,45.0
4.19395,35.0
4.194,35.0
4.1987,34.0
4.19875,42.0
4.1988,46.0
4.19885,35.0
4.1989,41.0
4.19895,36.0
4.199,31.0
4.2037,39.0
4.20375,37.0
4.2038,39.0
4.20385,26.0
4.2039,30.0
4.20395,37.0
4.204,30.0
4.2087,34.0
4.20875,44.0
4.2088,36.0
4.20885,38.0
4.2089,22.0
4.20895,31.0
4.209,31.0
4.21365,34.0
4.2137,31.0
4.21375,38.0
4.2138,43.0
4.21385,35.0
4.2139,34.0
4.21395,29.0
4.214,32.0
4.2187,36.0
4.21875,44.0
4.2188,31.0
4.21885,28.0
4.2189,32.0
4.21895,30.0
4.219,31.0
4.2237,34.0
4.22375,40.0
4.2238,31.0
4.22385,38.0
4.2239,33.0
4.22395,38.0
4.224,24.0
4.22865,23.0
4.2287,41.0
4.22875,41.0
4.2288,41.0
4.22885,43.0
4.2289,46.0
4.22895,47.0
4.23365,28.0
4.2337,36.0
4.23375,35.0
4.2338,32.0
4.23385,32.0
4.2339,39.0
4.23395,33.0
4.23865,22.0
4.2387,39.0
4.23875,45.0
4.2388,24.0
4.23885,28.0
4.2389,33.0
4.23895,40.0
4.24365,31.0
4.2437,43.0
4.24375,40.0
4.2438,38.0
4.24385,34.0
4.2439,32.0
4.24395,41.0
4.24865,33.0
4.2487,45.0
4.24875,29.0
4.2488,50.0
4.24885,33.0
4.2489,31.0
4.24895,49.0
4.25365,35.0
4.2537,36.0
4.25375,33.0
4.2538,44.0
4.25385,32.0
4.2539,49.0
4.25395,32.0
4.25865,35.0
4.2587,31.0
4.25875,33.0
4.2588,44.0
4.25885,40.0
4.2589,32.0
4.25895,36.0
4.26365,36.0
4.2637,36.0
4.26375,45.0
4.2638,33.0
4.26385,35.0
4.2639,27.0
4.26395,36.0
4.26865,45.0
4.2687,37.0
4.26875,42.0
4.2688,40.0
4.26885,33.0
4.2689,48.0
4.26895,37.0
4.27365,33.0
4.2737,37.0
4.27375,33.0
4.2738,40.0
4.27385,41.0
4.2739,48.0
4.27395,34.0
4.27865,40.0
4.2787,30.0
4.27875,34.0
4.2788,38.0
4.27885,35.0
4.2789,41.0
4.27895,31.0
4.28365,47.0
4.2837,39.0
4.28375,47.0
4.2838,45.0
4.28385,31.0
4.2839,34.0
4.28395,38.0
4.28865,28.0
4.2887,35.0
4.28875,48.0
4.2888,37.0
4.28885,39.0
4.2889,34.0
4.28895,28.0
4.29365,39.0
4.2937,45.0
4.29375,46.0
4.2938,39.0
4.29385,33.0
4.2939,30.0
4.29395,23.0
4.29865,34.0
4.2987,36.0
4.29875,34.0
4.2988,34.0
4.29885,34.0
4.2989,39.0
4.29895,23.0
4.3036,21.0
4.30365,41.0
4.3037,38.0
4.30375,42.0
4.3038,45.0
4.30385,41.0
4.3039,32.0
4.30395,28.0
4.30865,44.0
4.3087,41.0
4.30875,42.0
4.3088,39.0
4.30885,35.0
4.3089,37.0
4.31365,35.0
4.3137,34.0
4.31375,36.0
4.3138,39.0
4.31385,34.0
4.3139,44.0
4.31395,29.0
4.3186,21.0
4.31865,43.0
4.3187,26.0
4.31875,28.0
4.3188,30.0
4.31885,43.0
4.3189,34.0
4.31895,26.0
4.3236,21.0
4.32365,39.0
4.3237,32.0
4.32375,28.0
4.3238,39.0
4.32385,30.0
4.3239,34.0
4.3286,25.0
4.32865,37.0
4.3287,33.0
4.32875,39.0
4.3288,28.0
4.32885,35.0
4.3289,41.0
4.3336,36.0
4.33365,37.0
4.3337,42.0
4.33375,37.0
4.3338,29.0
4.33385,43.0
4.3339,45.0
4.3386,27.0
4.33865,39.0
4.3387,44.0
4.33875,43.0
4.3388,35.0
4.33885,34.0
4.3389,44.0
4.34365,34.0
4.3437,32.0
4.34375,38.0
4.3438,40.0
4.34385,32.0
4.3439,41.0
4.3486,34.0
4.34865,34.0
4.3487,38.0
4.34875,31.0
4.3488,40.0
4.34885,35.0
4.3489,44.0
4.3536,37.0
4.35365,31.0
4.3537,28.0
4.35375,48.0
4.3538,35.0
4.35385,38.0
4.3539,39.0
4.3586,34.0
4.35865,30.0
4.3587,43.0
4.35875,37.0
4.3588,42.0
4.35885,33.0
4.3589,39.0
4.3636,38.0
4.36365,35.0
4.3637,44.0
4.36375,36.0
4.3638,37.0
4.36385,42.0
4.3639,47.0
4.3686,39.0
4.36865,38.0
4.3687,43.0
4.36875,34.0
4.3688,32.0
4.36885,41.0
4.3689,35.0
4.3736,55.0
4.37365,39.0
4.3737,34.0
4.37375,39.0
4.3738,32.0
4.37385,28.0
4.3739,28.0
4.3786,33.0
4.37865,41.0
4.3787,31.0
4.37875,26.0
4.3788,31.0
4.37885,32.0
4.3836,40.0
4.38365,48.0
4.3837,33.0
4.38375,43.0
4.3838,39.0
4.38385,41.0
4.3839,35.0
4.3886,46.0
4.38865,52.0
4.3887,41.0
4.38875,41.0
4.3888,26.0
4.38885,41.0
4.3889,28.0
4.3936,32.0
4.39365,41.0
4.3937,36.0
4.39375,41.0
4.3938,37.0
4.39385,34.0
4.3939,35.0
4.3986,41.0
4.39865,36.0
4.3987,43.0
4.39875,39.0
4.3988,33.0
4.39885,41.0
4.4036,29.0
4.40365,35.0
4.4037,38.0
4.40375,31.0
4.4038,30.0
4.40385,42.0
4.4086,39.0
4.40865,27.0
4.4087,41.0
4.40875,36.0
4.4088,36.0
4.40885,43.0
4.4089,22.0
4.4136,44.0
4.41365,33.0
4.4137,23.0
4.41375,40.0
4.4138,47.0
4.41385,34.0
4.41855,28.0
4.4186,32.0
4.41865,42.0
4.4187,27.0
4.41875,36.0
4.4188,44.0
4.41885,51.0
4.42355,30.0
4.4236,45.0
4.42365,29.0
4.4237,43.0
4.42375,36.0
4.4238,35.0
4.42385,29.0
4.4286,29.0
4.42865,23.0
4.4287,30.0
4.42875,33.0
4.4288,36.0
4.42885,31.0
4.43355,30.0
4.4336,38.0
4.43365,41.0
4.4337,41.0
4.43375,35.0
4.4338,41.0
4.43385,33.0
4.43855,24.0
4.4386,39.0
4.43865,45.0
4.4387,39.0
4.43875,42.0
4.4388,38.0
4.43885,43.0
4.44355,38.0
4.4436,38.0
4.44365,42.0
4.4437,34.0
4.44375,39.0
4.4438,36.0
4.44385,37.0
4.44855,31.0
4.4486,38.0
4.44865,42.0
4.4487,40.0
4.44875,43.0
4.4488,53.0
4.44885,35.0
4.45355,32.0
4.4536,37.0
4.45365,34.0
4.4537,40.0
4.45375,38.0
4.4538,34.0
